episode,reward
1024,-17.025484401404174
1025,-21.093465901650735
1026,-17.45059836951573
1027,-21.12186265810989
1028,-15.533427444006296
1029,-13.443461898456407
1030,-17.05202284926919
1031,-19.734048966215433
1032,-16.431225185161587
1033,-13.661458593203651
1034,-17.14447489568013
1035,-19.386143075089368
1036,-13.982737858190234
1037,-15.58028466832167
1038,-16.95963217245547
1039,-15.398997383618225
1040,-15.329510054364109
1041,-14.160148061893413
1042,-16.231381562027398
1043,-14.926061904979068
1044,-15.036777345598614
1045,-13.86587431651804
1046,-16.121970524275
1047,-17.610390063859892
1048,-14.099103703019182
1049,-13.883441236365647
1050,-17.64380048942655
1051,-13.915483360977419
1052,-14.853163618250406
1053,-14.92885155588727
1054,-15.360679839497328
1055,-16.18242960444722
1056,-19.27252161004751
1057,-15.630177179925626
1058,-19.20530736233331
1059,-14.76057284886124
1060,-15.353497476170524
1061,-15.639417414940947
1062,-13.858537655240061
1063,-19.22061310154628
1064,-13.504645934046543
1065,-15.30621906347129
1066,-14.987628637303043
1067,-15.265006706558399
1068,-14.111462104984149
1069,-15.924183120532625
1070,-17.35421337315374
1071,-15.251446506156356
1072,-17.503404088034507
1073,-15.251641763266226
1074,-13.540065483186353
1075,-15.46821970052124
1076,-17.703292370601257
1077,-13.408372328787294
1078,-17.516349297033557
1079,-14.874738494398803
1080,-15.127367714622462
1081,-14.940435650376767
1082,-15.115314993149978
1083,-15.161687970060681
1084,-13.551643739925309
1085,-20.23035324701394
1086,-15.22010696020729
1087,-15.172168591575836
1088,-14.971314022190658
1089,-13.49428435771434
1090,-17.330918386698343
1091,-14.047283738660841
1092,-14.657464123694343
1093,-15.409927085170951
1094,-15.236165111162588
1095,-14.657223698888027
1096,-17.585332740232715
1097,-14.927107165330272
1098,-20.32460365143224
1099,-17.86519534386347
1100,-15.185627565983197
1101,-15.378013162606718
1102,-16.472798844932548
1103,-19.187584385984284
1104,-18.092767148799364
1105,-16.62439240624067
1106,-18.267841771953787
1107,-16.350353771322958
1108,-15.103665643036697
1109,-19.09007317846701
1110,-15.340202296095116
1111,-13.98367014728683
1112,-15.800373157174384
1113,-17.468113278883845
1114,-15.174190789972101
1115,-16.40184754921012
1116,-14.531156146419905
1117,-15.07443000313909
1118,-13.526537544029713
1119,-13.669162067901757
1120,-14.811515117506033
1121,-17.69883503038868
1122,-18.2079626705021
1123,-15.753524820758695
1124,-17.13202094842337
1125,-15.102922925701211
1126,-20.169196718945123
1127,-20.81317758870809
1128,-15.039091727191334
1129,-13.966370557027512
1130,-13.924328715826507
1131,-15.928799874072487
1132,-14.101843283391197
1133,-15.155283305404135
1134,-19.966231534991213
1135,-14.800339975061336
1136,-17.535747511253895
1137,-13.664139844201772
1138,-15.445868834453389
1139,-13.821437643662696
1140,-14.852510864499813
1141,-14.940435650376767
1142,-14.638412848015484
1143,-15.110437994689157
1144,-15.829065196741817
1145,-14.681239202261272
1146,-15.386049751208958
1147,-13.560531953010818
1148,-19.14105658144866
1149,-13.669680407846487
1150,-15.319214221559445
1151,-15.42535356769043
1152,-13.425057084474611
1153,-15.907121507850498
1154,-15.285789404398729
1155,-15.95605155996425
1156,-13.836634925467855
1157,-16.62492710482896
1158,-14.997149607048444
1159,-15.068558859877188
1160,-15.311837278245518
1161,-14.165770857347242
1162,-15.261070231814204
1163,-15.001768039652585
1164,-13.453073466372338
1165,-13.725359902127213
1166,-18.19874295740869
1167,-17.808740369380768
1168,-16.65785155416669
1169,-19.51225943997571
1170,-19.35623770187366
1171,-17.728213254363343
1172,-13.86357505742783
1173,-15.892445850135113
1174,-16.282909429599197
1175,-15.412142556966266
1176,-15.449525255725664
1177,-15.296527085369062
1178,-17.61016386208487
1179,-15.956229959368118
1180,-15.422310282434667
1181,-14.233005711123486
1182,-19.55737190877718
1183,-14.143565141450418
1184,-16.280908573360566
1185,-15.116200656831559
1186,-16.02036030341354
1187,-16.003022906460302
1188,-14.502376454642487
1189,-14.68269503330724
1190,-16.1279995537668
1191,-14.936111566786824
1192,-15.948038312252205
1193,-15.257845500632568
1194,-14.258226975822215
1195,-14.590060558744836
1196,-14.79285448445545
1197,-14.226636398336241
1198,-19.524946228441888
1199,-18.658914950624464
1200,-13.539802657061243
1201,-21.468576665576105
1202,-15.30403253012649
1203,-21.65291005236021
1204,-16.24060621463156
1205,-13.801014571793099
1206,-19.711088610694457
1207,-15.418165349999049
1208,-15.776236375135468
1209,-16.502593607311546
1210,-20.70873753364991
1211,-16.56010634701104
1212,-20.685054763883638
1213,-16.37882780768704
1214,-15.572681295613103
1215,-17.884135154898015
1216,-18.606109434915638
1217,-14.636268666027718
1218,-14.713058614802623
1219,-16.14437632905207
1220,-17.766208114428107
1221,-14.823175531784758
1222,-18.502083672167267
1223,-17.10901303989532
1224,-15.414435419513264
1225,-18.955968193032504
1226,-16.736174234564523
1227,-18.484707388051795
1228,-15.07026561679669
1229,-15.422690407572391
1230,-16.538549931228626
1231,-16.208833381928994
1232,-14.289849563290343
1233,-19.600950767127088
1234,-14.64057175591435
1235,-16.726792597068876
1236,-16.771290187473387
1237,-16.826020457591632
1238,-17.89676477787836
1239,-15.09356254354646
1240,-14.926652217941594
1241,-13.804341608143595
1242,-15.78560672921215
1243,-20.519386959786736
1244,-15.408314423893227
1245,-16.450782237257744
1246,-15.05305912229396
1247,-20.26099117183841
1248,-15.105985132882198
1249,-16.13021206331248
1250,-20.342567997201755
1251,-15.704047152884744
1252,-15.98766153831178
1253,-16.396787197907305
1254,-15.807948273914697
1255,-13.853311139913455
1256,-15.733961423050651
1257,-15.551513508251464
1258,-14.03616749550615
1259,-13.866023789900977
1260,-15.48177489527681
1261,-15.33728243413275
1262,-19.703934404862732
1263,-14.823832810779232
1264,-15.106075558083752
1265,-15.215698046929464
1266,-17.15994408580931
1267,-15.65530113586661
1268,-15.703976411805758
1269,-16.72888569529261
1270,-16.796004446640897
1271,-16.223422914201127
1272,-17.539830417710963
1273,-16.866988740873143
1274,-13.993505408420182
1275,-16.18644556719246
1276,-14.945796541612427
1277,-14.00427772139518
1278,-15.735587753985957
1279,-17.8276350913925
1280,-21.354380309630553
1281,-14.18486230559008
1282,-14.617985641375785
1283,-19.079734957952134
1284,-16.754576228699058
1285,-16.78687109077584
1286,-19.3773445406725
1287,-16.911500511144347
1288,-19.87420776351711
1289,-17.50679737706637
1290,-13.835534376076625
1291,-19.224819733454353
1292,-15.784386230206765
1293,-17.152786902738768
1294,-21.79446315413002
1295,-15.508685163688211
1296,-14.481036643310228
1297,-16.82800023218977
1298,-15.187951243802555
1299,-14.950251431887427
1300,-17.677648737433042
1301,-20.08029524080094
1302,-16.07933665179833
1303,-13.944058202886273
1304,-15.629746829452618
1305,-13.689996805642163
1306,-13.829202237904262
1307,-15.933817109698134
1308,-18.05130725469599
1309,-17.18845466281809
1310,-15.980644928089774
1311,-13.409849852013677
1312,-14.644587687623654
1313,-15.35908673114075
1314,-20.00895434093583
1315,-15.123356012265418
1316,-15.552114219139932
1317,-14.102311916906249
1318,-13.460072292721502
1319,-15.595855753795638
1320,-15.036109987665188
1321,-18.058292930045088
1322,-14.994475427263687
1323,-13.801168975744291
1324,-15.557447663212699
1325,-15.18593413424059
1326,-17.721153932962917
1327,-14.06900019331142
1328,-17.334379020643773
1329,-14.60551407572609
1330,-15.486992484012198
1331,-14.729950492749067
1332,-13.482737296689809
1333,-16.16849198131852
1334,-14.971314022190658
1335,-13.780132271598339
1336,-15.196959298066497
1337,-13.742815175420905
1338,-15.079341728902733
1339,-15.466638962425955
1340,-20.26572128733648
1341,-13.818662181422594
1342,-19.20763018344201
1343,-18.599292188021458
1344,-13.551454824457574
1345,-20.039306304044647
1346,-20.64746078055885
1347,-15.172663909681868
1348,-13.738620229295947
1349,-14.405834693373219
1350,-15.048538768268498
1351,-17.439412984790277
1352,-15.36145065720793
1353,-15.771633294261905
1354,-15.66096543823404
1355,-16.894020060899738
1356,-15.286139265037182
1357,-15.793139369725914
1358,-16.822715122598982
1359,-16.57258716055714
1360,-16.272592653858133
1361,-16.942949786950173
1362,-16.41096659274562
1363,-15.00782091611983
1364,-16.774944350748484
1365,-13.86542190434663
1366,-17.34361397091523
1367,-15.412573119212599
1368,-16.139032847203858
1369,-21.17832181026013
1370,-13.941693654545906
1371,-15.853736949642212
1372,-14.700221144390614
1373,-15.546138475698012
1374,-14.809817384011476
1375,-14.971314022190658
1376,-14.924403066092182
1377,-15.031790608291516
1378,-15.441474312274952
1379,-13.792271193640556
1380,-14.510055085881778
1381,-15.018123434750024
1382,-14.615675737100181
1383,-14.729213129071773
1384,-20.71303638113487
1385,-16.972209432924497
1386,-21.048118562462445
1387,-14.436949664994266
1388,-15.596467972126964
1389,-15.279413587555085
1390,-21.01384526336885
1391,-14.860091483203576
1392,-13.479890301218065
1393,-19.22208241910583
1394,-15.283493339228869
1395,-17.60594369695627
1396,-13.990277953687475
1397,-14.320364132977023
1398,-13.602935178940083
1399,-17.474709561974883
1400,-15.18059922176849
1401,-15.469678170447116
1402,-15.135539626336762
1403,-15.683560410722523
1404,-15.957479867085322
1405,-17.46177129387797
1406,-17.221960969742803
1407,-16.073954386454055
1408,-15.060574496910682
1409,-17.66277574319493
1410,-19.046206023930658
1411,-17.264701171445036
1412,-13.609652187648605
1413,-15.462456261648647
1414,-15.1091762144713
1415,-13.824318246225701
1416,-15.173120558412931
1417,-13.371428426654992
1418,-14.678940945283507
1419,-20.220499273107404
1420,-15.639639184117835
1421,-15.01602021988506
1422,-20.050107932216857
1423,-13.888938599975338
1424,-14.052248176070336
1425,-14.900368071087374
1426,-14.971314022190658
1427,-13.555080923477943
1428,-19.6903877872988
1429,-15.61281509358567
1430,-15.475648170113693
1431,-15.384288292474366
1432,-15.5775135089621
1433,-16.233806780155618
1434,-13.774169664161688
1435,-15.96678651527982
1436,-16.743316863071566
1437,-15.870494410738967
1438,-14.006586443630678
1439,-15.076702428722827
1440,-15.268396237277146
1441,-21.064979504868337
1442,-14.13732293562832
1443,-19.414962544578994
1444,-14.968164585370143
1445,-16.254114544192444
1446,-17.428641875503544
1447,-15.031748831151505
1448,-15.900983721982794
1449,-14.233464785261242
1450,-17.03682961306848
1451,-14.952641002914362
1452,-18.010297936858187
1453,-17.11805444254494
1454,-17.45982500292346
1455,-15.667985117435224
1456,-17.516963017680112
1457,-15.453528427438927
1458,-17.08311373952795
1459,-17.176528871409523
1460,-14.229716564022532
1461,-15.345361767287919
1462,-15.199437191828235
1463,-17.15696728831004
1464,-17.509474706090522
1465,-17.962726866194597
1466,-17.269982574319407
1467,-14.715675443880299
1468,-17.05867400764315
1469,-15.086061887296406
1470,-17.78985558179264
1471,-15.152411273744946
1472,-13.80256794030299
1473,-15.949584964081641
1474,-15.622198229255794
1475,-15.220159241227362
1476,-15.26920091541987
1477,-16.941625905045367
1478,-15.427999596156562
1479,-16.56114473960544
1480,-14.845687469574028
1481,-17.51168416165208
1482,-17.893355039192404
1483,-15.912632320231703
1484,-18.11240796693945
1485,-15.088692202821363
1486,-14.833495025318566
1487,-14.241265861433407
1488,-17.162950379020184
1489,-17.11457503933009
1490,-13.787887134765747
1491,-16.670092172779427
1492,-17.49721501208549
1493,-17.422717722283572
1494,-15.55270422752882
1495,-17.022872747912636
1496,-15.210954836968194
1497,-13.606740054714507
1498,-19.45295873885894
1499,-14.999973109648279
1500,-19.96242685633721
1501,-14.071730442794028
1502,-16.042200044532727
1503,-16.270395007173725
1504,-15.441305079135667
1505,-13.903802986340072
1506,-16.21191802792491
1507,-15.106785348492275
1508,-15.744588685824949
1509,-15.457775912324358
1510,-13.699055902118948
1511,-16.8105260236786
1512,-17.794199446709484
1513,-14.34198450716813
1514,-16.07039065804436
1515,-18.152626944989656
1516,-16.957884488342735
1517,-16.99626157555386
1518,-16.94133427663351
1519,-15.973745798238769
1520,-16.17342837973834
1521,-16.17246637034472
1522,-14.25286792873796
1523,-17.21733505430646
1524,-15.086521535217972
1525,-13.962580077190784
1526,-16.698780918026
1527,-17.630292981379544
1528,-16.79342983145397
1529,-16.78132047409349
1530,-19.473457212894544
1531,-16.861705107217773
1532,-14.941006902736419
1533,-15.834927354576976
1534,-17.190647168316314
1535,-15.134058394883901
1536,-17.621597900451203
1537,-17.323949332354267
1538,-17.039801474627208
1539,-14.224449205113634
1540,-13.8971583196356
1541,-15.67141961890138
1542,-17.25588272344089
1543,-18.64371065755275
1544,-13.67892032168666
1545,-17.307380359587835
1546,-13.565710642472661
1547,-14.173163594193866
1548,-15.430700297640016
1549,-15.649197397281647
1550,-18.66456985389988
1551,-16.502709526496567
1552,-15.376019848959885
1553,-13.53761981256058
1554,-14.000739950117058
1555,-15.592222278630224
1556,-17.5669400751468
1557,-15.251226088946622
1558,-15.243844408167496
1559,-15.388862694144816
1560,-14.89134381415937
1561,-14.790035715516957
1562,-15.380060192515835
1563,-18.254168758580157
1564,-14.972233681986369
1565,-13.888803734295738
1566,-16.473123610059677
1567,-14.982308183670856
1568,-14.106639802738055
1569,-15.394744690584453
1570,-15.399940761900002
1571,-17.107575791880787
1572,-14.694567159094177
1573,-14.042969497659525
1574,-15.278022502674999
1575,-17.97555482184341
1576,-16.633656075851242
1577,-14.11844287055509
1578,-15.445072135105429
1579,-18.49701638313661
1580,-15.323480571731428
1581,-15.986808894788217
1582,-17.850651231965777
1583,-14.262727520076563
1584,-16.181987330408354
1585,-14.608015369886553
1586,-15.034274495656602
1587,-16.046429181692325
1588,-19.570050875900513
1589,-15.47121825376812
1590,-17.273316390339865
1591,-14.135063876917778
1592,-15.802179798042602
1593,-15.14235730412131
1594,-15.801358105460524
1595,-14.466002329618524
1596,-17.922845351848565
1597,-14.022064628181496
1598,-14.190108609762914
1599,-14.927513658931176
1600,-15.03586918654245
1601,-16.17495373711661
1602,-13.914607571800087
1603,-17.705087487122817
1604,-15.542005196064697
1605,-15.900697343989366
1606,-20.709892808306027
1607,-14.969298068614139
1608,-13.826473296106533
1609,-16.66185859599877
1610,-14.915239979026518
1611,-19.52476802674508
1612,-15.51625803295198
1613,-13.678537513477227
1614,-14.6685956316139
1615,-16.87007484895799
1616,-14.644725718303915
1617,-15.892456106591014
1618,-14.323599900222554
1619,-16.347319174491776
1620,-15.737164807070835
1621,-17.15066195988384
1622,-17.775195855469473
1623,-15.850952326522432
1624,-17.213326018247663
1625,-13.711510721431567
1626,-15.242192172925062
1627,-13.458449332540713
1628,-13.851855232780508
1629,-16.079413073551937
1630,-17.552477455943695
1631,-14.635484036616866
1632,-15.799813937552393
1633,-17.232567131140883
1634,-15.556026323129608
1635,-15.605287051803174
1636,-14.079016295227882
1637,-18.217988763565298
1638,-16.071642791030044
1639,-16.371657574006328
1640,-15.358595995041592
1641,-14.225951623741034
1642,-17.813930944111494
1643,-15.429875847366407
1644,-14.087318633174915
1645,-16.85871100453932
1646,-17.63721037758338
1647,-15.820165255315585
1648,-13.544738887780792
1649,-19.3675227273212
1650,-15.214799594753284
1651,-18.82644970485108
1652,-18.123401692957195
1653,-19.589013868063944
1654,-14.16624662026386
1655,-17.313126234753003
1656,-15.913963847840302
1657,-15.271253873982184
1658,-15.12060510731057
1659,-15.311440446593332
1660,-15.879263793343204
1661,-14.086556308513599
1662,-14.259479217220775
1663,-18.860588899968054
1664,-13.528330143476511
1665,-13.609044226224844
1666,-15.74582664329599
1667,-15.262461669908491
1668,-14.003395889066844
1669,-13.896159491436713
1670,-14.798282804071482
1671,-15.329072805712366
1672,-13.967475190014095
1673,-15.711221626383807
1674,-15.135261182415265
1675,-13.691988931273135
1676,-15.38781338664071
1677,-16.94393828340983
1678,-14.836652531123127
1679,-21.78723699662816
1680,-15.204881073337766
1681,-15.140308376404434
1682,-19.803413636222192
1683,-18.345105912687625
1684,-19.34170616908463
1685,-18.148090776462436
1686,-15.638094005664815
1687,-17.1112227767375
1688,-14.649083475669244
1689,-15.95051463335286
1690,-17.899279814147448
1691,-15.301414482766102
1692,-15.178084032074246
1693,-14.901060826619036
1694,-17.556689495294254
1695,-18.612969057203404
1696,-14.266739079004097
1697,-17.491983927133855
1698,-19.311272420949273
1699,-15.541344499598685
1700,-15.53818071607214
1701,-15.914330875042968
1702,-18.991516821064188
1703,-13.709325013390117
1704,-18.181241800716545
1705,-15.15407962933177
1706,-14.873612028027754
1707,-15.109873538799059
1708,-15.489116610099414
1709,-19.17757247178198
1710,-17.56701305626685
1711,-15.409336291344873
1712,-16.54191014569136
1713,-14.829232076797684
1714,-13.770355411289016
1715,-14.076772615650016
1716,-15.379684895894062
1717,-13.529404582994356
1718,-16.143492772058487
1719,-16.055227236728268
1720,-13.749112966167589
1721,-18.48038648169343
1722,-14.348114298289325
1723,-13.7363140936949
1724,-13.78885833851518
1725,-13.791675016072633
1726,-15.06108381981275
1727,-15.051408150374845
1728,-13.777989883641899
1729,-16.673505530727798
1730,-17.276661294474717
1731,-14.95982910833888
1732,-15.014734663396807
1733,-13.777748799116585
1734,-15.459519702450818
1735,-20.352449093604584
1736,-15.353892341602762
1737,-13.802349976479295
1738,-14.479752679897674
1739,-16.682394737402948
1740,-16.925090286528
1741,-17.97763900618347
1742,-14.288933634714974
1743,-15.134970652934555
1744,-16.823030199657047
1745,-17.874355501348884
1746,-15.739580644328674
1747,-15.864569381253771
1748,-15.788648007859752
1749,-15.20509682042087
1750,-13.926366394842285
1751,-20.129206021949624
1752,-15.082018779336666
1753,-13.842972606995898
1754,-16.36697966435084
1755,-14.252810989938776
1756,-16.376609622148813
1757,-15.506117045178465
1758,-14.17237096987618
1759,-14.19094402004862
1760,-13.912309204512967
1761,-15.48873096399461
1762,-15.893495577249348
1763,-17.64719341426349
1764,-14.098832601455166
1765,-14.021380768849886
1766,-15.047861649670404
1767,-14.337936305691079
1768,-15.782644663097791
1769,-17.84274237676976
1770,-17.35323161045482
1771,-14.876148871214236
1772,-14.650130226991164
1773,-15.940261906057083
1774,-16.280419869661195
1775,-14.94766103752181
1776,-16.163841257185183
1777,-15.165064819250867
1778,-16.944957840388394
1779,-15.618119379211016
1780,-13.786729854038663
1781,-16.854406715433473
1782,-15.223477964307959
1783,-16.22650478125297
1784,-15.090473824721379
1785,-14.497154501547815
1786,-15.242511366831144
1787,-17.316703916572855
1788,-15.04063444236085
1789,-15.430807771456408
1790,-15.358714095249267
1791,-13.684450170651806
1792,-15.519106915044768
1793,-14.75366593775418
1794,-15.094777045997946
1795,-15.420361752053232
1796,-16.874991937463847
1797,-15.009910373540096
1798,-17.650273039910076
1799,-14.87912076313547
1800,-13.83604627878802
1801,-16.63528548832448
1802,-23.60944080384057
1803,-15.447006416554549
1804,-19.56872302054344
1805,-20.376050998877815
1806,-16.45662457157219
1807,-18.13081506077824
1808,-17.634007745236577
1809,-16.791233581107825
1810,-20.72346565569261
1811,-19.91308759745566
1812,-14.07127584588425
1813,-15.073610951890624
1814,-19.155603849686756
1815,-16.480273506233484
1816,-17.3809465025497
1817,-18.580524690426717
1818,-17.089580045752633
1819,-17.183402011145002
1820,-14.92329926212041
1821,-15.820209066879563
1822,-15.13344306551643
1823,-15.508355803734926
1824,-15.18679767771508
1825,-15.58529478427429
1826,-16.177116259175122
1827,-20.428222221499585
1828,-22.514059767259063
1829,-13.83475637503442
1830,-15.465159685743721
1831,-16.104587580341057
1832,-15.592208417466692
1833,-14.086684645009843
1834,-17.354269011403407
1835,-15.44751696843
1836,-16.520946508751127
1837,-18.222546182306697
1838,-14.99687073312166
1839,-15.612802396181044
1840,-14.324937403805274
1841,-14.820722300150818
1842,-15.851665665694604
1843,-15.08310650365947
1844,-15.330695859375862
1845,-13.883480258352199
1846,-13.49006879892738
1847,-15.465623532278586
1848,-14.251144329306584
1849,-14.915739391327262
1850,-15.275708531610812
1851,-17.290317685026427
1852,-14.90716726869956
1853,-15.338355244591197
1854,-17.913056887289613
1855,-17.605589369746657
1856,-15.198888476767758
1857,-14.781210331393662
1858,-14.112185471199835
1859,-14.576361038375872
1860,-13.555870272834216
1861,-13.955455991477885
1862,-14.739891016906062
1863,-17.4435605431591
1864,-16.906488312869687
1865,-15.089973056246874
1866,-16.128669319694385
1867,-15.240519913944611
1868,-15.946917947813144
1869,-16.14536556672662
1870,-15.32177687372387
1871,-17.957268178246753
1872,-18.2905784775112
1873,-14.740856611365201
1874,-15.8553523509367
1875,-16.401079706621108
1876,-15.123325493302493
1877,-17.216615329758508
1878,-16.25362508620118
1879,-14.28653117915325
1880,-15.486313355661615
1881,-16.326112553428903
1882,-15.873613069006822
1883,-17.325087937285215
1884,-15.593798903406293
1885,-14.657023581481416
1886,-17.64989026945816
1887,-14.511494868384919
1888,-17.468181299695967
1889,-18.529904198943438
1890,-14.95154573612408
1891,-17.20488900662875
1892,-17.915670794071467
1893,-15.850382814132313
1894,-13.976043571821238
1895,-17.04243689894968
1896,-15.675292811176824
1897,-14.20216540753662
1898,-15.82812932838676
1899,-14.12732626999368
1900,-15.610407557629292
1901,-14.533968366368093
1902,-14.079132831351119
1903,-14.066484666376756
1904,-17.871291069721206
1905,-17.01964829085241
1906,-18.79710695266344
1907,-15.303826463702162
1908,-19.378179210899436
1909,-19.624840306164025
1910,-14.908560400786955
1911,-17.561193804474442
1912,-15.50876067186195
1913,-17.068120384637577
1914,-16.239756819630635
1915,-14.944148428633081
1916,-14.837432794763716
1917,-17.242619211518118
1918,-17.969577691976834
1919,-14.898110384431499
1920,-14.008527904698582
1921,-17.202722271633576
1922,-13.999254750445946
1923,-15.4320350838099
1924,-15.444535011098672
1925,-15.939583324052764
1926,-16.135346144155818
1927,-16.3364438336383
1928,-17.70409472920827
1929,-19.079421790792143
1930,-15.068268144099292
1931,-15.14818967489566
1932,-16.871307573502662
1933,-15.756233511909361
1934,-14.900806265137678
1935,-17.843142520927017
1936,-18.114955671205017
1937,-16.668366849504068
1938,-13.849999416344662
1939,-15.27885394141496
1940,-17.579233100445187
1941,-16.480483318512327
1942,-14.880004378890938
1943,-15.36826216281258
1944,-16.875750463188442
1945,-16.54206200565252
1946,-16.39268437760244
1947,-16.344505831094434
1948,-15.409480240137395
1949,-16.525538513243735
1950,-15.040094939794573
1951,-15.449782651283273
1952,-14.118333968201481
1953,-17.389270913935174
1954,-16.495419475382434
1955,-15.00876592851665
1956,-14.920319285497103
1957,-14.327977777600015
1958,-14.251144329306584
1959,-14.21888877862995
1960,-18.81077145675747
1961,-15.300527688850606
1962,-16.223849757177824
1963,-17.417980039698037
1964,-14.979813107559464
1965,-15.691486649654419
1966,-14.343198748294213
1967,-15.748373238788263
1968,-15.29676979167584
1969,-15.381387900222107
1970,-17.796702965355017
1971,-15.671440079355769
1972,-15.161660611375032
1973,-14.203976488800802
1974,-14.951483933080327
1975,-14.044812113028323
1976,-17.11901144441734
1977,-15.177907261541199
1978,-14.540910098860062
1979,-17.673247803101635
1980,-15.095849706301024
1981,-14.378656335259901
1982,-13.57638530509269
1983,-17.584511347512212
1984,-15.088541214926666
1985,-14.151579177633627
1986,-15.152808635223714
1987,-15.286388404624148
1988,-18.214164400944995
1989,-17.203161865190072
1990,-15.137086696122317
1991,-13.67048271269033
1992,-16.13508910578976
1993,-15.713497827316962
1994,-14.145495948823354
1995,-14.97356238287149
1996,-17.74717826656038
1997,-13.521663480369508
1998,-15.10259737771488
1999,-15.645228967187727
2000,-16.78746572292635
